frame.time_relative,frame.protocols,ip.version,_ws.col.protocol,ip.hdr_len,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ipv6.src,ipv6.dst,tcp.analysis,tcp.port,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,icmpv6.code,icmpv6.type,udp.length,udp.port,icmp.code,icmp.type,dns.flags,dns.flags.recdesired,dns.flags.recavail,dns.flags.authenticated,dns.qry.type,dns.qry.class,dns.resp.type,dns.resp.class,dns.resp.ttl,http.connection,http.request.method,http.request.version,http.request.uri,http.response.version,http.response.code,http.user_agent,tls.handshake,tls.handshake.type,tls.handshake.version,tls.handshake.ciphersuites,ssh.host_key.type,ssh.host_sig.type,ssh.packet_length,ssh.protocol,dhcp.hops,dhcp.type,rdp.negReq.selectedProtocol,data,encrypted
4.979837,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6cf3,0x02,False,True,False,56.0,17.0,0xa9c9,66.22.243.9,192.168.50.160,968.0,,,,,,,,,,,,,,,,,,,,,,948.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f3a66ddba7520000354abede000322a8c88be20008ca318e3700c346e22a538907439eb95c01d994d646e25fee562ecef3d1661e5244b62db68f417cba989160258fe64816e943a9b04c1332f639b257069a8d261fe13d9b0d16d4675158dbcb0bd465b1e75a6bab8796ac89253a793166cb99b7f2b49d0badc4de45a108e5718af439670289a8058f4848fd612d761f2865c3a0215fbce9a30d61ba87385c47f645cd4e70a884db8bcd36a8364f82d0b5a4578c54b45755f0341798c929e441d082c7c4d92d23e2dd5eff9adafcda4b5bf47c2d7af9f618fe7020eb562182e9c8cf55ba06a11b7ea23fa7d863e9a8ef020c66ce734cc528f5a8fcecf359d37fc95b869fbac9638fd533062dffcf1afa708403967c7e147e2c64d2c9e25e4389283635cdd11ca3d50f7bff3575461ce7792e4e0fdeef4afd5dcfdf714dbd107f6dfa353bf4cd1028bea9ffeceff2e310effdf2b01e48b14ad931bd6cdcb6a4b61f59d11d35d67ead3089ccf69256ca05b85d55ecd93d2ee336ffa13b4e2ed37af04561361b53f5d851f861453e4ce4df7460bc93624c1a4729d01407dc9f9de07433b6e107fbb577831725de9a9670191b5f7beb183507d9c5f526c2b10a80b8bbefcd9647e60e819a9eb0ccb48cd2e597620a104bff90f53e0a214549af78fcea72248a54fa7265008b4bb5e060bba779fbbc2f82df3a50d43005a622fab1fa518b374c68b33003d14df90ef4f8342292936ba43008fa1f7041cb6e9d45d42c09154650092596a6c61c693f50ea2cc2b475eb7bbc7e80644311dd5db05d8315721a499d29cc11dda6b5fb7af4c2c7b8ae4c169946f94c9f102fde6c2be06acc0ec71fd793ad0f16b0d28f85d779b0fc557f334b9bd059112d4bbd3ae85c969bccd63a56480aee881590f979b8af0e23837a4c80ddbb6f279ed9ecdd503603c79a6c24400c70316d7733164efd4c7498d5864f0f7f2c6fb9c96b7f9f7967116424abc0f395449e715b4051b9ede98e991515cfe4b2a3bfecaa4443af16300cd19063d9858d0e192ec148f6f89e5f6a693999b5e457ef1418f366e1c4182fc733932d39e2c849604da8ff865d0a645e6b1b6e2d8442465ff3730b10a131928f89bd81da259a4b696d67cf4ff04747d7ef98fe911518c0694fef027f72f7a8f8ad96a1ab470b2d90553f909be99441ffb3fc605d5fa6fa4e63bf630deb496c867444ae6adbddc010539bb57daea0aec5430a7c12987e936962c0f1bbbfa5322f060a9a21c667b50748f2f273ab62c9ede3b9190449539cb9836faeeddabdd8244144c9529a34365b39533b,0
4.979837,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0x540f,0x02,False,True,False,112.0,6.0,0x0bb5,20.190.159.0,192.168.50.160,1069.0,,,1.0,443.0,443.0,59930.0,4511.0,1718.0,20.0,0x0018,False,False,False,True,True,False,False,4194560.0,0xd739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.979948,eth:ethertype:ip:tcp,4.0,TCP,20.0,0x945e,0x02,False,True,False,128.0,6.0,0xbf6a,192.168.50.160,20.190.159.0,40.0,,,1.0,59930.0,59930.0,443.0,1718.0,5540.0,20.0,0x0010,False,False,False,False,True,False,False,260864.0,0xdf76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
4.983393,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0x1aae,0x02,False,True,False,112.0,6.0,0x4516,20.190.159.0,192.168.50.160,1069.0,,,1.0,443.0,443.0,59932.0,4511.0,1728.0,20.0,0x0018,False,False,False,True,True,False,False,4194560.0,0x5532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4.983483,eth:ethertype:ip:tcp,4.0,TCP,20.0,0x945f,0x02,False,True,False,128.0,6.0,0xbf69,192.168.50.160,20.190.159.0,40.0,,,1.0,59932.0,59932.0,443.0,1728.0,5540.0,20.0,0x0010,False,False,False,False,True,False,False,260864.0,0x6521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
4.984145,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6e13,0x00,False,False,False,128.0,17.0,0xa3bd,192.168.50.160,66.22.243.52,137.0,,,,,,,,,,,,,,,,,,,,,,117.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f10d08eaa449a81f5aeebbede0002310a36107f0000008c6c82fb6ef81b187e91c42900459109da50cb2c4ba19f572bfa7d71f4d39c59c6052f04986e9c4578522a212f372297e2204d81a49b1e5178ac312645ac00435bf4cf51c23627b60288a917ea64e0b1a88cc1c3e3,0
4.988704,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xcd75,0x02,False,True,False,57.0,17.0,0x4b10,66.22.243.52,192.168.50.160,212.0,,,,,,,,,,,,,,,,,,,,,,192.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7229d82ced1c00002466bede00011096900214439d9f8c8c905eeaf2e17674734ad859555fbb6cde6f0a3ac55d3006042047b37a5b83f43d84b1fa6067b8cfc60d036baef48a2cf7f59244bd3d703149207e8e5919112ea49f66b054af4a22fced6b0f6071e20627796e3b1499288b09b5a7333ecd629810e1aeb315c16cf82637b49a390c700b31812ff3d151e15278900bca7c5abd5969cf75b73572c26d29ec1ab631c6954088c96729fb016e3002e7cb0fbb9d84,0
4.996135,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6cf7,0x02,False,True,False,56.0,17.0,0xacef,66.22.243.9,192.168.50.160,158.0,,,,,,,,,,,,,,,,,,,,,,138.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f46ae2cd819a700003549bede000110e090045de5239a27057dee9de7c358cbf5c52d376c426318fb8e83fdcc853c26de854bbe59662c6436622dce8186db8cf8d00cec82cc9cc858509ec4e82af8e7cc23bf915e9d3323eb4a304065992348371e0627d91dced8b81c6edc441864e121122d388eadf1391cf63a99600de5b94e,0
5.002856,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xcd78,0x02,False,True,False,57.0,17.0,0x4b9b,66.22.243.52,192.168.50.160,70.0,,,,,,,,,,,,,,,,,,,,,,50.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afcd00060000000052e636e81ee8cbbde740db11b78dccb53fdc70348000cd9188ea5ec439f3e6b5e655,0
5.004148,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6e14,0x00,False,False,False,128.0,17.0,0xa406,192.168.50.160,66.22.243.52,63.0,,,,,,,,,,,,,,,,,,,,,,43.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f10d18eaa485a81f5aeebbede0002310a37107f000000fd28a09e85a617fbe2eb0b,0
5.009682,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xcd79,0x02,False,True,False,57.0,17.0,0x4b0a,66.22.243.52,192.168.50.160,214.0,,,,,,,,,,,,,,,,,,,,,,194.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f722ad82cf0dc00002466bede0001109a9002d11c1014db6209f5ada602f4953898ba41205c10353a3b4291a14e1738430e7b04ba75b10033c2816ae4292a45d83e8fa3326fbbf9355c75a03bbc1d4d6998296df136833606e239d61fefb0767c8dce4dda2ed24f561668be6a0b63c04a64cf598891c463a73f877a9df46a7c5ff3f5378d3633dfe79a1a4e036dd77bf36e896b8c446ea211164a1e06eda68cd1c799e3f15872c033341593d65d9f0ab1752b1e8e3d69bb54,0
5.010014,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd7c4,0x00,False,False,False,128.0,17.0,0x3a7e,192.168.50.160,66.22.243.9,66.0,,,,,,,,,,,,,,,,,,,,,,46.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd00050000000103e3ce0d122b7e3076deffa86e0d2ed480002dbeaeae132792285d985ac3,0
5.011951,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0x9460,0x02,False,True,False,128.0,6.0,0xbc84,192.168.50.160,20.190.159.0,780.0,,,1.0,59930.0,59930.0,443.0,1718.0,5540.0,20.0,0x0018,False,False,False,True,True,False,False,260864.0,0x63d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.011951,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0x9461,0x02,False,True,False,128.0,6.0,0xbc83,192.168.50.160,20.190.159.0,780.0,,,1.0,59932.0,59932.0,443.0,1728.0,5540.0,20.0,0x0018,False,False,False,True,True,False,False,260864.0,0x12ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.011958,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0x9462,0x02,False,True,False,128.0,6.0,0xbc82,192.168.50.160,20.190.159.0,780.0,,,1.0,59929.0,59929.0,443.0,1726.0,5542.0,20.0,0x0018,False,False,False,True,True,False,False,260864.0,0x0dc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5.012014,eth:ethertype:ip:tcp:tls,4.0,TCP,20.0,0x9465,0x02,False,True,False,128.0,6.0,0xb9c3,192.168.50.160,20.190.159.0,1480.0,,,1.0,59930.0,59930.0,443.0,2458.0,5540.0,20.0,0x0010,False,False,False,False,True,False,False,260864.0,0xdc25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.012014,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0x9466,0x02,False,True,False,128.0,6.0,0xba87,192.168.50.160,20.190.159.0,1283.0,,,1.0,59930.0,59930.0,443.0,3898.0,5540.0,20.0,0x0018,False,False,False,True,True,False,False,260864.0,0x70d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.012012,eth:ethertype:ip:tcp:tls,4.0,TCP,20.0,0x9463,0x02,False,True,False,128.0,6.0,0xb9c5,192.168.50.160,20.190.159.0,1480.0,,,1.0,59932.0,59932.0,443.0,2468.0,5540.0,20.0,0x0010,False,False,False,False,True,False,False,260864.0,0x1b67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.012012,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0x9464,0x02,False,True,False,128.0,6.0,0xba82,192.168.50.160,20.190.159.0,1290.0,,,1.0,59932.0,59932.0,443.0,3908.0,5540.0,20.0,0x0018,False,False,False,True,True,False,False,260864.0,0x12e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.012036,eth:ethertype:ip:tcp:tls,4.0,TCP,20.0,0x9467,0x02,False,True,False,128.0,6.0,0xb9c1,192.168.50.160,20.190.159.0,1480.0,,,1.0,59929.0,59929.0,443.0,2466.0,5542.0,20.0,0x0010,False,False,False,False,True,False,False,260864.0,0xccd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.012036,eth:ethertype:ip:tcp:tls,4.0,TLSv1.3,20.0,0x9468,0x02,False,True,False,128.0,6.0,0xba85,192.168.50.160,20.190.159.0,1283.0,,,1.0,59929.0,59929.0,443.0,3906.0,5542.0,20.0,0x0018,False,False,False,True,True,False,False,260864.0,0xf8c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5.012618,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6cf9,0x02,False,True,False,56.0,17.0,0xaced,66.22.243.9,192.168.50.160,158.0,,,,,,,,,,,,,,,,,,,,,,138.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f46af2cd81d6700003549bede000110e19004f5b4fa34938fec8841b6e2b00c3bb09b5f145055fc0b1aac90ee7d0217cf60e396a1bacac451e5bf8fc05445f65d65cae35b8a059d8455e3431b3ae1cb3269f3b0492d218ce7157cf329761297f22c014135e8b1ca44ec2d55f31a38cd57384bf3c204fb8caaa7fcbb0ae21d49a3,0
